Using request distribution 'zipfian' a keyrange of [0 25000000]
>>> registering my pebble wrapper... <<<
2025/12/04 21:29:07 [JOB 1] WAL file /tmp/pebble/198157.log with log number 198157 stopped reading at offset: 0; replayed 0 keys in 0 batches
***************** properties *****************
"scanproportion"="0"
"recordcount"="25000000"
"readproportion"="0.5"
"command"="run"
"readallfields"="true"
"operationcount"="3000000"
"workload"="core"
"fieldcount"="10"
"updateproportion"="0.5"
"fieldlength"="200"
"insertproportion"="0"
"pebble.dir"="/tmp/pebble"
"table"="usertable"
"requestdistribution"="zipfian"
"threadcount"="1"
"dotransactions"="true"
"dropdata"="false"
**********************************************
UPDATE - Takes(s): 280.0, Count: 630124, OPS: 2250.4, Avg(us): 332, Min(us): 183, Max(us): 125311, 50th(us): 277, 90th(us): 464, 95th(us): 552, 99th(us): 921, 99.9th(us): 3333, 99.99th(us): 5627
READ   - Takes(s): 290.0, Count: 652184, OPS: 2248.9, Avg(us): 90, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 208, 95th(us): 266, 99th(us): 373, 99.9th(us): 569, 99.99th(us): 1196
TOTAL  - Takes(s): 290.0, Count: 1306508, OPS: 4505.2, Avg(us): 210, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 362, 95th(us): 469, 99th(us): 639, 99.9th(us): 2377, 99.99th(us): 4891
UPDATE - Takes(s): 290.0, Count: 654324, OPS: 2256.3, Avg(us): 331, Min(us): 183, Max(us): 125311, 50th(us): 276, 90th(us): 456, 95th(us): 550, 99th(us): 922, 99.9th(us): 3333, 99.99th(us): 5627
READ   - Takes(s): 300.0, Count: 676950, OPS: 2256.5, Avg(us): 90, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 207, 95th(us): 266, 99th(us): 372, 99.9th(us): 569, 99.99th(us): 1182
TOTAL  - Takes(s): 300.0, Count: 1355991, OPS: 4519.9, Avg(us): 210, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 361, 95th(us): 463, 99th(us): 637, 99.9th(us): 2363, 99.99th(us): 4867
UPDATE - Takes(s): 300.0, Count: 679041, OPS: 2263.5, Avg(us): 330, Min(us): 183, Max(us): 125311, 50th(us): 276, 90th(us): 447, 95th(us): 548, 99th(us): 911, 99.9th(us): 3327, 99.99th(us): 5607
READ   - Takes(s): 310.0, Count: 701407, OPS: 2262.6, Avg(us): 89, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 207, 95th(us): 265, 99th(us): 371, 99.9th(us): 568, 99.99th(us): 1169
TOTAL  - Takes(s): 310.0, Count: 1405028, OPS: 4532.3, Avg(us): 209, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 360, 95th(us): 456, 99th(us): 634, 99.9th(us): 2355, 99.99th(us): 4867
UPDATE - Takes(s): 310.0, Count: 703621, OPS: 2269.8, Avg(us): 329, Min(us): 183, Max(us): 125311, 50th(us): 276, 90th(us): 440, 95th(us): 546, 99th(us): 903, 99.9th(us): 3323, 99.99th(us): 5627
READ   - Takes(s): 320.0, Count: 724670, OPS: 2264.6, Avg(us): 89, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 207, 95th(us): 265, 99th(us): 371, 99.9th(us): 568, 99.99th(us): 1169
TOTAL  - Takes(s): 320.0, Count: 1451911, OPS: 4537.2, Avg(us): 209, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 360, 95th(us): 451, 99th(us): 635, 99.9th(us): 2373, 99.99th(us): 4895
UPDATE - Takes(s): 320.0, Count: 727241, OPS: 2272.6, Avg(us): 328, Min(us): 183, Max(us): 125311, 50th(us): 275, 90th(us): 435, 95th(us): 545, 99th(us): 922, 99.9th(us): 3339, 99.99th(us): 5647
READ   - Takes(s): 330.0, Count: 747900, OPS: 2266.4, Avg(us): 89, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 207, 95th(us): 265, 99th(us): 370, 99.9th(us): 568, 99.99th(us): 1168
TOTAL  - Takes(s): 330.0, Count: 1498740, OPS: 4541.6, Avg(us): 209, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 359, 95th(us): 447, 99th(us): 635, 99.9th(us): 2385, 99.99th(us): 4975
UPDATE - Takes(s): 330.0, Count: 750840, OPS: 2275.3, Avg(us): 328, Min(us): 183, Max(us): 125311, 50th(us): 275, 90th(us): 430, 95th(us): 544, 99th(us): 932, 99.9th(us): 3351, 99.99th(us): 5711
READ   - Takes(s): 340.0, Count: 772603, OPS: 2272.3, Avg(us): 89, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 206, 95th(us): 265, 99th(us): 369, 99.9th(us): 567, 99.99th(us): 1169
TOTAL  - Takes(s): 340.0, Count: 1547855, OPS: 4552.5, Avg(us): 208, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 358, 95th(us): 441, 99th(us): 634, 99.9th(us): 2365, 99.99th(us): 4915
UPDATE - Takes(s): 340.0, Count: 775252, OPS: 2280.2, Avg(us): 327, Min(us): 183, Max(us): 125311, 50th(us): 275, 90th(us): 426, 95th(us): 543, 99th(us): 917, 99.9th(us): 3337, 99.99th(us): 5647
READ   - Takes(s): 350.0, Count: 796582, OPS: 2275.9, Avg(us): 89, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 206, 95th(us): 264, 99th(us): 368, 99.9th(us): 567, 99.99th(us): 1169
