Using request distribution 'uniform' a keyrange of [0 24999999]
>>> registering pebble DensityCache wrapper... <<<
2025/12/04 19:48:58 [JOB 1] WAL file /tmp/pebble/194330.log with log number 194330 stopped reading at offset: 4108591; replayed 6762 keys in 6762 batches
2025/12/04 19:48:58 [JOB 1] WAL file /tmp/pebble/194349.log with log number 194349 stopped reading at offset: 182263; replayed 318 keys in 318 batches
***************** properties *****************
"scanproportion"="0"
"fieldcount"="10"
"threadcount"="32"
"pebble.dir"="/tmp/pebble"
"workload"="core"
"readallfields"="true"
"dropdata"="false"
"dotransactions"="true"
"requestdistribution"="uniform"
"insertproportion"="0"
"readproportion"="0.95"
"pebble.density_capacity"="2500000"
"updateproportion"="0.05"
"fieldlength"="200"
"command"="run"
"table"="usertable"
"recordcount"="25000000"
"operationcount"="3000000"
**********************************************
TOTAL  - Takes(s): 270.0, Count: 2634935, OPS: 9759.9, Avg(us): 3221, Min(us): 2, Max(us): 14557183, 50th(us): 813, 90th(us): 2261, 95th(us): 2811, 99th(us): 4099, 99.9th(us): 6815, 99.99th(us): 7946239
UPDATE - Takes(s): 270.0, Count: 132009, OPS: 489.0, Avg(us): 1520, Min(us): 2, Max(us): 14532607, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1530, 99.9th(us): 3123, 99.99th(us): 6541311
READ   - Takes(s): 280.0, Count: 2502970, OPS: 8939.8, Avg(us): 3399, Min(us): 4, Max(us): 14557183, 50th(us): 870, 90th(us): 2301, 95th(us): 2851, 99th(us): 4139, 99.9th(us): 6931, 99.99th(us): 7950335
TOTAL  - Takes(s): 280.0, Count: 2634981, OPS: 9411.5, Avg(us): 3307, Min(us): 2, Max(us): 14557183, 50th(us): 813, 90th(us): 2261, 95th(us): 2813, 99th(us): 4099, 99.9th(us): 6847, 99.99th(us): 7946239
UPDATE - Takes(s): 280.0, Count: 132011, OPS: 471.5, Avg(us): 1571, Min(us): 2, Max(us): 14532607, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1530, 99.9th(us): 3127, 99.99th(us): 6545407
READ   - Takes(s): 290.0, Count: 2503113, OPS: 8632.0, Avg(us): 3601, Min(us): 4, Max(us): 14557183, 50th(us): 870, 90th(us): 2301, 95th(us): 2853, 99th(us): 4143, 99.9th(us): 7087, 99.99th(us): 8134655
TOTAL  - Takes(s): 290.0, Count: 2635126, OPS: 9087.5, Avg(us): 3500, Min(us): 2, Max(us): 14557183, 50th(us): 813, 90th(us): 2261, 95th(us): 2813, 99th(us): 4103, 99.9th(us): 6995, 99.99th(us): 8093695
UPDATE - Takes(s): 290.0, Count: 132013, OPS: 455.3, Avg(us): 1594, Min(us): 2, Max(us): 14532607, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1530, 99.9th(us): 3177, 99.99th(us): 6545407
READ   - Takes(s): 300.0, Count: 2503157, OPS: 8344.4, Avg(us): 3731, Min(us): 4, Max(us): 14557183, 50th(us): 870, 90th(us): 2301, 95th(us): 2853, 99th(us): 4143, 99.9th(us): 7143, 99.99th(us): 8241151
TOTAL  - Takes(s): 300.0, Count: 2635172, OPS: 8784.7, Avg(us): 3629, Min(us): 2, Max(us): 14557183, 50th(us): 813, 90th(us): 2261, 95th(us): 2813, 99th(us): 4103, 99.9th(us): 7031, 99.99th(us): 8241151
